BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),Net Electricity Usage (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Total GHG Emissions (MT CO2e),BERDO Property Type,Threshold 2025,Threshold 2026,Threshold 2027,Threshold 2028,Threshold 2029,Threshold 2030,Threshold 2031,Threshold 2032,Threshold 2033,Threshold 2034,Threshold 2035,Threshold 2036,Threshold 2037,Threshold 2038,Threshold 2039,Threshold 2040,Threshold 2041,Threshold 2042,Threshold 2043,Threshold 2044,Threshold 2045,Threshold 2046,Threshold 2047,Threshold 2048,Threshold 2049,Threshold 2050
105000,2100129000,PARK 461 CONDO TRUST,461 Park Dr,2215,461 Park Dr,2215,11500,Multifamily Housing,Multifamily Housing,66.5,764627.6,700612.5,64015.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,5.366394216,37.20952988,0,0,0,0,0,0,0,0,0,43,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105004,602680150,PARK LANE SEAPORT LEASEHOLD,225 Northern Ave,2127,225 Northern Ave,2127,535587,Multifamily Housing,"Restaurant , Multifamily Housing",34.9,18674089.6,9673240.7,9000849.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,754.5411884,513.7458136,0,0,0,0,0,0,0,0,0,1268,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105014,304680000,park street church,3 Park St,2108,3 Park St,2108,34849,Worship Facility,0,39.1,1361317.1,601286.4,760030.8,0,,0,0,0,0,0,0,0,0,0,0,0,2021,64.74702385,31.9343207,0,0,0,0,0,0,0,0,0,97,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
105015,304677000,park street cong society,119 Tremont St,2108,119 Tremont St,2108,23180,Worship Facility,0,127.2,2948089.1,2097936.4,850152.7,0,,0,0,0,0,0,0,0,0,0,0,0,2021,72.42450851,111.4214022,0,0,0,0,0,0,0,0,0,184,Assembly,100000,100000,100000,100000,100000,100000,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
105018,2100900000,PARK VALE LIMITED PATRNERSHI,50 Park Vale Ave,2134,50 Park Vale Ave,2134,23985,Multifamily Housing,Multifamily Housing,39.7,952658.5,0,151196,0,,0,0,0,0,801462.6,0,0,0,0,0,0,2022,12.67476068,0,0,59.47653955,0,0,0,0,0,0,0,72,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105019,500515000,PARKING ASSOCIATES LPS MASS LPS,120 Herald St,2116,120 Herald St,2116,115680,Storage,Storage,1.5,172558.6,0,172558.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,14.46558744,0,0,0,0,0,0,0,0,0,0,14,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
105020,2102469000,PARKLAKE REALTY CORP,1960-1980 Commonwealth Ave,2135,1980 1960 Commonwealth Ave,2135,141204,Multifamily Housing,Multifamily Housing,88.7,12517768.2,11160699.8,1357068.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,113.763044,592.7447664,0,0,0,0,0,0,0,0,0,707,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105021,1600542000,PARKMAN AND GIBSON LLC,90 Parkman St,2122,90 Parkman St,2122,30364,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc",66.8,2027740.4,1396650.1,631090.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,52.90429985,74.17608681,0,0,0,0,0,0,0,0,0,127,Services,100000,100000,100000,100000,100000,100000,4.5,4.5,4.5,4.5,3.3,3.3,3.3,3.3,3.3,2.2,2.2,2.2,2.2,2.2,1.1,1.1,1.1,1.1,1.1,0
105022,401474000,PARKSIDE TOWER LLC,91 Westland Ave,2115,91 Westland Ave,2115,119638,Multifamily Housing,Multifamily Housing,86.3,10327042.6,3322400.1,2396353.4,0,,0,0,0,0,4608289.2,0,0,0,0,0,0,2022,200.8863055,176.4526693,0,341.9811415,0,0,0,0,0,0,0,719,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105023,504279000,PARKSIDE TOWER LLC,149 Park Dr,2215,149 Park Dr,2215,20332,Multifamily Housing,Multifamily Housing,70.4,1430963.8,313000,414950.4,0,,0,0,0,0,703013.4,0,0,0,0,0,0,2022,34.78529203,16.62343,0,52.17062441,0,0,0,0,0,0,0,104,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105026,801615010,PARMELEE COURT LIMITED,1762-1786 Washington St,2118,1762 1786 Washington St,2118,39781,Multifamily Housing,0,77.7,3091009.3,2326799.8,764209.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,64.06368239,123.5763374,0,0,0,0,0,0,0,0,0,188,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105027,2100465000,partners properties llc mass llc,16-22 Linden St,2134,20  14 Linden St,2134,71000,Office,Office,41.8,2965049.9,1442596.7,1522453.2,0,,0,0,0,0,0,0,0,0,0,0,0,2021,129.6977881,76.61631074,0,0,0,0,0,0,0,0,0,206,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105030,304681000,PAULIST RELIGIOUS PROPERTY  TRUST,4-6 Park St,2108,4 6 Park St,2108,43000,Worship Facility,"Worship Facility , Residence Hall/Dormitory",53.1,2281169.3,82363.6,775778.9,0,,0,0,1423026.9,0,0,0,0,0,0,0,0,2022,65.03354519,4.374330796,0,0,0,0,0,0,0,0,94.48898616,164,Assembly,7.8,7.8,7.8,7.8,7.8,4.6,4.6,4.6,4.6,4.6,3.3,3.3,3.3,3.3,3.3,2.1,2.1,2.1,2.1,2.1,1.1,1.1,1.1,1.1,1.1,0
105031,304672000,PEABODY EQUITY PARTNERS LLC,14-24 Federal St,2110,24 Federal St,2110,73686,Office,Office,61.8,4551119.1,1734100.3,2817018.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,236.1506944,92.09806693,0,0,0,0,0,0,0,0,0,328,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105032,304673000,PEABODY EQUITY PARTNERS LLC,77-81 Milk St,2110,8 12 Federal St,2110,64879,Office,Office,125.4,8138350.4,5606800,2531550.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,212.2198784,297.777148,0,0,0,0,0,0,0,0,0,510,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105033,1300691000,PEABODY MEDEIROS LLC,11 Woodcliff St,2125,11 Woodcliff St,2125,51132,Multifamily Housing,Multifamily Housing,45.4,2323037.2,1516351.7,806685.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,67.62444547,80.53343879,0,0,0,0,0,0,0,0,0,148,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105034,700195000,PEABODY OREILLY LLC,347 Dorchester St,2127,347 Dorchester St,2127,27876,Multifamily Housing,Multifamily Housing,35.4,986302.5,451069,535233.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,44.86863269,23.95627459,0,0,0,0,0,0,0,0,0,69,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105035,1303411010,PENINSULA HOUSING ASSOC II LLC,375 Mount Vernon St,2125,401 Mt Vernon St,2125,201904,Multifamily Housing,Multifamily Housing,42.8,8646943.3,6495499.9,2151443.4,0,,0,0,0,0,0,0,0,0,0,0,19468236,2022,180.3555002,344.9759997,0,0,0,0,0,0,0,0,0,525,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105036,1303412000,PENINSULA HOUSING I LLC,401 Mount Vernon St,2125,375 401 Mt Vernon St,2125,132326,Multifamily Housing,Multifamily Housing,94.1,12446065.6,7861593.2,4584472.4,0,,0,0,0,0,0,0,0,0,0,0,19468236,2022,384.3163213,417.5292149,0,0,0,0,0,0,0,0,0,802,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105037,801401510,PENMARK CONDO TR,761 Harrison Ave,2118,21 Fr Francis Gilday St,2118,81750,Multifamily Housing,Multifamily Housing,48.1,3930233.7,2784299.8,1145933.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,96.06363045,147.8741624,0,0,0,0,0,0,0,0,0,244,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105038,305960000,PENNY SAVINGS BANK CONDO TR,1361-1375 Washington St,2118,1361 1375 Washington St,2118,38997,Multifamily Housing,Multifamily Housing,152.4,5944894.6,3616300.1,2328594.5,0,,0,0,0,0,0,0,0,0,0,0,0,2022,195.2060769,192.0616983,0,0,0,0,0,0,0,0,0,387,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105040,300154020,PETER FANEUIL DEVLPMNT GROUP,30 S Russell St,2114,30 S Russell St,2114,32210,Multifamily Housing,Multifamily Housing,63,2029694.7,1511879.9,517814.7,0,,0,0,0,0,0,0,0,0,0,0,0,2022,43.4084063,80.29594149,0,0,0,0,0,0,0,0,0,124,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105041,504224000,PETERBOROUGH CONDO TR,82 Jersey St,2215,86 82 Jersey St,2215,27584,Multifamily Housing,Multifamily Housing,78.7,2171948.6,1784399.9,387548.6,0,,0,0,0,0,0,0,0,0,0,0,0,2022,32.48819914,94.76947869,0,0,0,0,0,0,0,0,0,127,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105043,504236000,PETERBOROUGH GARDENS CD TR,24-30 Peterborough St,2215,30 24 Peterborough St,2215,25672,Multifamily Housing,Multifamily Housing,92.2,2368150.2,1894800.1,473350.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,39.68094727,100.6328333,0,0,0,0,0,0,0,0,0,140,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105044,504233000,PETERBOROUGH HOUSING,42 Peterborough St,2215,42 Peterborough St,2215,63142,Multifamily Housing,Multifamily Housing,80.2,5063743.9,141700,890787.9,0,,0,0,0,0,4031256,0,0,0,0,0,0,2022,74.67474966,7.525687,0,299.1595078,0,0,0,0,0,0,0,381,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105045,504305000,PETERBOROUGH HOUSING,80 Peterborough St,2215,80 Peterborough St,2215,28801,Multifamily Housing,Multifamily Housing,85.4,2460241.3,0,407215.4,0,,0,0,0,0,2053026,0,0,0,0,0,0,2022,34.13686698,0,0,152.3550595,0,0,0,0,0,0,0,186,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105046,504307000,PETERBOROUGH HOUSING,76 Peterborough St,2215,76 Peterborough St,2215,28801,Multifamily Housing,Multifamily Housing,80.4,2315321.4,1864497.3,450824.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,37.7925843,99.0234516,0,0,0,0,0,0,0,0,0,137,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105047,504308000,PETERBOROUGH HOUSING,72 Peterborough St,2215,72 Peterborough St,2215,41712,Multifamily Housing,Multifamily Housing,56.5,2356324.8,0,549628.8,0,,0,0,0,0,1806696,0,0,0,0,0,0,2022,46.0753823,0,0,134.0749102,0,0,0,0,0,0,0,180,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105048,504221000,PETERBOROUGH HOUSING ASSOCIATES LP,39 Peterborough St,2215,39 Peterborough St,2215,63147,Multifamily Housing,Multifamily Housing,66.1,4174008.2,0,752298.2,0,,0,0,0,0,3421710,0,0,0,0,0,0,2022,63.06515811,0,0,253.9250991,0,0,0,0,0,0,0,317,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105050,503817000,petruzziello gina l,371 Commonwealth Ave,2115,61  59 Massachusetts Ave,2115,28809,Multifamily Housing,0,126.1,3633241,694365.6,1281615.4,0,,0,0,0,0,1657260,0,0,0,0,0,0,2021,109.1808159,36.87775702,0,122.9852646,0,0,0,0,0,0,0,269,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105051,1602418001,pf redfield llc mass llc,50 Redfield St,2122,50 Redfield St,2122,42669,Office,Office,29.3,1251407.4,69900,1181507.4,0,,0,0,0,0,0,0,0,0,0,0,0,2021,100.6526154,3.712389,0,0,0,0,0,0,0,0,0,104,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105054,1300741010,PHILLIPS BROOKS SCHOOL,5 Perth St,2121,Quincy St,2121,55000,Multifamily Housing,Multifamily Housing,63.7,3500771.6,2754287.5,746484.2,0,,0,0,0,0,0,0,0,0,0,0,4423990,2022,62.57777049,146.2802091,0,0,0,0,0,0,0,0,0,209,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105059,901071000,PIANO CRAFT GUILD ASSOCIATES MASS LPS,789-793 Tremont St,2118,272 268 Northampton St,2118,237565.6,Multifamily Housing,"Multifamily Housing , Heated Swimming Pool",57.5,13665642,10323445.2,3342197,0,,0,0,0,0,0,0,0,0,0,0,0,2022,280.1763745,548.2781746,0,0,0,0,0,0,0,0,0,828,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105060,602641050,PIER 4 LLC,142 Northern Ave,2110,142 Northern Ave,2110,417842,Multifamily Housing,"Restaurant , Multifamily Housing",40.1,16735748.1,4219200,12417271.1,0,,0,0,0,0,99277.2,0,0,0,0,0,0,2022,1040.939836,224.081712,0,7.367361012,0,0,0,0,0,0,0,1272,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105061,602672070,PIER 4 RESIDENCES CONDOMINIUM TRUST,300 Pier 4 Blvd,2110,300 Pier 4 Blvd,2110,216953,Multifamily Housing,"Restaurant , Multifamily Housing",75.4,16366011.9,6237582,10128429.9,0,,0,0,0,0,0,0,0,0,0,0,0,2022,849.0662785,331.27798,0,0,0,0,0,0,0,0,0,1180,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105064,303030010,PILOT HOUSE PROPERTIES LLC,20 Eastern Ave,2110,20 Eastern Ave,2110,68035,Office,Office,69.9,4757356.8,943029,3814329.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,319.7552336,50.08427019,0,0,0,0,0,0,0,0,0,370,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105066,303034000,PILOT HOUSE PROPERTIES LLC,50-58 Eastern Ave,2109,58 52 Eastern Ave,2109,43518,Office,Office,45.9,1999535,417258.1,1582276.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,132.6422641,22.16057769,0,0,0,0,0,0,0,0,0,155,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105067,602674260,PILOT SEAFOOD PROPERTIES III LLC - SUB LESSEE,20 Fid Kennedy Ave,2210,20 Fid Kennedy Ave,2210,48070,Food Sales,0,221,10621756.9,2144899.9,8476858.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,710.6150145,113.9156337,0,0,0,0,0,0,0,0,0,825,Food Sales & Service,17.4,17.4,17.4,17.4,17.4,10.9,10.9,10.9,10.9,10.9,8,8,8,8,8,5.4,5.4,5.4,5.4,5.4,2.7,2.7,2.7,2.7,2.7,0
105068,401327000,PIM BOSTON BACK BAY LLC,40 Dalton St,2115,40 Dalton St,2115,286039,Hotel,Hotel,80.9,23137485.9,3098100,12660120.2,0,,0,0,7379265.9,0,0,0,0,0,0,0,0,2022,1061.297876,164.540091,0,0,0,0,0,0,0,0,489.9832558,1716,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
105069,306557000,PINE STREET INN INC,363 Albany St,2118,363 Albany St,2118,42331,Other - Lodging/Residential,"Office , Other - Lodging/Residential",129.1,5463820,2756247.9,2707572.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,226.9757691,146.384326,0,0,0,0,0,0,0,0,0,373,Lodging,5.8,5.8,5.8,5.8,5.8,3.7,3.7,3.7,3.7,3.7,2.7,2.7,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.8,0.9,0.9,0.9,0.9,0.9,0
105071,1102897010,pine street inn inc,3368 Washington St,2130,3368 Washington St,2130,37718,Office,"Office, Self-Storage Facility",38.4,1449011.3,1155561.7,293449.6,0,,0,0,0,0,0,0,0,0,0,0,0,2021,24.99897142,61.37188189,0,0,0,0,0,0,0,0,0,86,Office,5.3,5.3,5.3,5.3,5.3,3.2,3.2,3.2,3.2,3.2,2.4,2.4,2.4,2.4,2.4,1.6,1.6,1.6,1.6,1.6,0.8,0.8,0.8,0.8,0.8,0
105072,1900520010,PINE STREET INN INC,82 Green St,2130,82 Green St,2130,29600,Multifamily Housing,Multifamily Housing,84.9,2511927.3,1832838.1,679089.3,0,,0,0,0,0,0,0,0,0,0,0,0,2022,56.92805602,97.34203149,0,0,0,0,0,0,0,0,0,154,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105073,2100040000,pinewood apartments llc,115-125 Peterborough St,2215,115  125 Peterborough St,2215,62536,Multifamily Housing,0,67.2,4199579.7,3694300,505279.7,0,,0,0,0,0,0,0,0,0,0,0,0,2021,43.04477764,196.204273,0,0,0,0,0,0,0,0,0,239,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105075,401673000,PIZZI SALVATORE TRSTS,121 Saint Stephen St,2115,121 St Stephen St,2115,30654,Multifamily Housing,Multifamily Housing,54,1654785.1,1335200.1,319585,0,,0,0,0,0,0,0,0,0,0,0,0,2022,26.79081055,70.91247731,0,0,0,0,0,0,0,0,0,98,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105076,401721000,PIZZI SALVATORE TRSTS,60 Fenway,2115,60 Fenway St,2115,33882,Multifamily Housing,Multifamily Housing,58.8,1993013.9,1719600.1,273413.8,0,,0,0,0,0,0,0,0,0,0,0,0,2022,22.92027885,91.32796131,0,0,0,0,0,0,0,0,0,114,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105078,202751000,pizzuti donato,50 Terminal St,2129,30  50 Terminal St,2129,219988,Non-Refrigerated Warehouse,"Data Center,Manufacturing/Industrial Plant,Non-Refrigerated Warehouse,Office,Personal Services (Health/Beauty, Dry Cleaning, etc)",45.5,10000940,4169299.7,5831640.3,0,,0,0,0,0,0,0,0,0,0,0,0,2021,496.7974372,221.4315071,0,0,0,0,0,0,0,0,0,718,Storage,5.4,5.4,5.4,5.4,5.4,2.8,2.8,2.8,2.8,2.8,1.8,1.8,1.8,1.8,1.8,1,1,1,1,1,0.4,0.4,0.4,0.4,0.4,0
105079,302391000,PIZZUTI DONATO F,212-228 Hanover St,2113,216 228 Hanover St,2113,56148,Multifamily Housing,0,139.6,7838228,5423599.9,2414628,0,,0,0,0,0,0,0,0,0,0,0,0,2022,202.4182652,288.0473907,0,0,0,0,0,0,0,0,0,490,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105080,303176000,PIZZUTI DONATO F,26-30 Fleet St,2113,30 26 Fleet St,2113,21500,Multifamily Housing,"Restaurant , Multifamily Housing , Social/Meeting Hall",41.2,886609.2,630600,256009.2,0,,0,0,0,0,0,0,0,0,0,0,0,2022,21.46125124,33.491166,0,0,0,0,0,0,0,0,0,55,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105081,2100669000,PIZZUTI DONATO F TRST,4-12 Farrington Ave,2134,33 Highgate St,2134,37792,Multifamily Housing,0,67.5,2550167.4,2192600,357567.4,0,,0,0,0,0,0,0,0,0,0,0,0,2022,29.97487514,116.448986,0,0,0,0,0,0,0,0,0,146,Multifamily Housing,4.1,4.1,4.1,4.1,4.1,2.4,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105082,2100881000,PIZZUTI DONATO F TRSTS,15 Glenville Ave,2134,15 Glenville Ave,2134,24216,Multifamily Housing,Multifamily Housing,53.2,1287111,1008900,278211.1,0,,0,0,0,0,0,0,0,0,0,0,0,2022,23.32243651,53.582679,0,0,0,0,0,0,0,0,0,77,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
105083,2100816000,PIZZUTI FAMILY INC,1193 Commonwealth Ave,2134,1193 Commonwealth Ave,2134,21270,Multifamily Housing,Multifamily Housing,12.2,259362.4,60900,198462.4,0,,0,0,0,0,0,0,0,0,0,0,23645413,2022,16.63710299,3.234399,0,0,0,0,0,0,0,0,0,20,Multifamily Housing,100000,100000,100000,100000,100000,100000,2.4,2.4,2.4,2.4,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,0.6,0.6,0.6,0.6,0.6,0
