BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Cooresponding Campus ID,Data Year,Electricity Emissions,Natural Gas Emissions,Fuel Oil #1 Emissions,Fuel Oil #2 Emissions,Fuel Oil #4 Emissions,Fuel Oil #5 & 6 Emissions,Diesel #2 Emissions,Propane Emissions,Kerosene Emissions,District Chilled Water Emissions,District Steam Emissions,Electricity Emissions (MT CO2e),Natural Gas Emissions (MT CO2e),Fuel Oil #1 Emissions (MT CO2e),Fuel Oil #2 Emissions (MT CO2e),Fuel Oil #4 Emissions (MT CO2e),Fuel Oil #5 & #6 Emissions (MT CO2e),Diesel #2 Emissions (MT CO2e),Propane Emissions (MT CO2e),Kerosene Emissions (MT CO2e),District Chilled Water Emissions (MT CO2e),District Steam Emissions (MT CO2e),Total GHG Emissions (MT CO2e),BERDO Property Type
104997,202138000.0,PARISI ANGELO A TRSTS,90-100 Cambridge St,2129.0,92 100 Cambridge St,2129.0,41000.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,47.6,1952004.3,1593112.9,358891.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,30.085882828,84.61022611899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,Manufacturing/Industrial
104998,2100029000.0,PARK 231-235 ASSOC LLC,231 Park Dr,2215.0,231 235 Park Dr,2215.0,58002.0,Multifamily Housing,Multifamily Housing,73.8,4281776.1,3530818.8,750957.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,62.952750459,187.52178646800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,Multifamily Housing
105000,2100129000.0,PARK 461 CONDO TRUST,461 Park Dr,2215.0,461 Park Dr,2215.0,11500.0,Multifamily Housing,Multifamily Housing,66.5,764627.6,700612.5,64015.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,5.366394216,37.209529875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,Multifamily Housing
105004,602680150.0,PARK LANE SEAPORT LEASEHOLD,225 Northern Ave,2127.0,225 Northern Ave,2127.0,535587.0,Multifamily Housing,"Restaurant , Multifamily Housing",34.9,18674089.6,9673240.7,9000849.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,754.5411884359999,513.7458135769999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1268,Multifamily Housing
105014,304680000.0,park street church,3 Park St,2108.0,3 Park St,2108.0,34849.0,Worship Facility,0,39.1,1361317.1,601286.4,760030.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,64.747023852,31.934320704000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,Assembly
105015,304677000.0,park street cong society,119 Tremont St,2108.0,119 Tremont St,2108.0,23180.0,Worship Facility,0,127.2,2948089.1,2097936.4,850152.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,72.42450851299999,111.421402204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,Assembly
105018,2100900000.0,PARK VALE LIMITED PATRNERSHI,50 Park Vale Ave,2134.0,50 Park Vale Ave,2134.0,23985.0,Multifamily Housing,Multifamily Housing,39.7,952658.5,0.0,151196.0,0.0,0.0,0.0,0.0,0.0,801462.6,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,12.674760679999999,0.0,0.0,59.47653954599999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,Multifamily Housing
105019,500515000.0,PARKING ASSOCIATES LPS MASS LPS,120 Herald St,2116.0,120 Herald St,2116.0,115680.0,Storage,Storage,1.5,172558.6,0.0,172558.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,14.465587438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Storage
105020,2102469000.0,PARKLAKE REALTY CORP,1960-1980 Commonwealth Ave,2135.0,1980 1960 Commonwealth Ave,2135.0,141204.0,Multifamily Housing,Multifamily Housing,88.7,12517768.2,11160699.8,1357068.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,113.76304397199999,592.744766378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707,Multifamily Housing
105021,1600542000.0,PARKMAN AND GIBSON LLC,90 Parkman St,2122.0,90 Parkman St,2122.0,30364.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc",66.8,2027740.4,1396650.1,631090.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,52.904299849000004,74.176086811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,Services
105022,401474000.0,PARKSIDE TOWER LLC,91 Westland Ave,2115.0,91 Westland Ave,2115.0,119638.0,Multifamily Housing,Multifamily Housing,86.3,10327042.6,3322400.1,2396353.4,0.0,0.0,0.0,0.0,0.0,4608289.2,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,200.886305522,176.452669311,0.0,341.981141532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719,Multifamily Housing
105023,504279000.0,PARKSIDE TOWER LLC,149 Park Dr,2215.0,149 Park Dr,2215.0,20332.0,Multifamily Housing,Multifamily Housing,70.4,1430963.8,313000.0,414950.4,0.0,0.0,0.0,0.0,0.0,703013.4,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,34.785292032,16.62343,0.0,52.170624413999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,Multifamily Housing
105026,801615010.0,PARMELEE COURT LIMITED,1762-1786 Washington St,2118.0,1762 1786 Washington St,2118.0,39781.0,Multifamily Housing,0,77.7,3091009.3,2326799.8,764209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,64.063682385,123.57633737799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188,Multifamily Housing
105027,2100465000.0,partners properties llc mass llc,16-22 Linden St,2134.0,20  14 Linden St,2134.0,71000.0,Office,Office,41.8,2965049.9,1442596.7,1522453.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,129.697788108,76.616310737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,Office
105030,304681000.0,PAULIST RELIGIOUS PROPERTY  TRUST,4-6 Park St,2108.0,4 6 Park St,2108.0,43000.0,Worship Facility,"Worship Facility , Residence Hall/Dormitory",53.1,2281169.3,82363.6,775778.9,0.0,0.0,0.0,1423026.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,65.033545187,4.374330796000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.48898616,164,Assembly
105031,304672000.0,PEABODY EQUITY PARTNERS LLC,14-24 Federal St,2110.0,24 Federal St,2110.0,73686.0,Office,Office,61.8,4551119.1,1734100.3,2817018.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,236.150694387,92.09806693300001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,Office
105032,304673000.0,PEABODY EQUITY PARTNERS LLC,77-81 Milk St,2110.0,8 12 Federal St,2110.0,64879.0,Office,Office,125.4,8138350.4,5606800.0,2531550.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,212.21987841499998,297.777148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,Office
105033,1300691000.0,PEABODY MEDEIROS LLC,11 Woodcliff St,2125.0,11 Woodcliff St,2125.0,51132.0,Multifamily Housing,Multifamily Housing,45.4,2323037.2,1516351.7,806685.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,67.624445465,80.533438787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148,Multifamily Housing
105034,700195000.0,PEABODY OREILLY LLC,347 Dorchester St,2127.0,347 Dorchester St,2127.0,27876.0,Multifamily Housing,Multifamily Housing,35.4,986302.5,451069.0,535233.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,44.868632688,23.95627459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,Multifamily Housing
105035,1303411010.0,PENINSULA HOUSING ASSOC II LLC,375 Mount Vernon St,2125.0,401 Mt Vernon St,2125.0,201904.0,Multifamily Housing,Multifamily Housing,42.8,8646943.3,6495499.9,2151443.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19468236.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,180.355500222,344.975999689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,Multifamily Housing
105036,1303412000.0,PENINSULA HOUSING I LLC,401 Mount Vernon St,2125.0,375 401 Mt Vernon St,2125.0,132326.0,Multifamily Housing,Multifamily Housing,94.1,12446065.6,7861593.2,4584472.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19468236.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,384.31632129200005,417.529214852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,Multifamily Housing
105037,801401510.0,PENMARK CONDO TR,761 Harrison Ave,2118.0,21 Fr Francis Gilday St,2118.0,81750.0,Multifamily Housing,Multifamily Housing,48.1,3930233.7,2784299.8,1145933.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,96.06363045399999,147.87416237799997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,Multifamily Housing
105038,305960000.0,PENNY SAVINGS BANK CONDO TR,1361-1375 Washington St,2118.0,1361 1375 Washington St,2118.0,38997.0,Multifamily Housing,Multifamily Housing,152.4,5944894.6,3616300.1,2328594.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,195.20607693500003,192.061698311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,Multifamily Housing
105040,300154020.0,PETER FANEUIL DEVLPMNT GROUP,30 S Russell St,2114.0,30 S Russell St,2114.0,32210.0,Multifamily Housing,Multifamily Housing,63.0,2029694.7,1511879.9,517814.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,43.408406301,80.29594148899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,Multifamily Housing
105041,504224000.0,PETERBOROUGH CONDO TR,82 Jersey St,2215.0,86 82 Jersey St,2215.0,27584.0,Multifamily Housing,Multifamily Housing,78.7,2171948.6,1784399.9,387548.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,32.488199138,94.769478689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,Multifamily Housing
105043,504236000.0,PETERBOROUGH GARDENS CD TR,24-30 Peterborough St,2215.0,30 24 Peterborough St,2215.0,25672.0,Multifamily Housing,Multifamily Housing,92.2,2368150.2,1894800.1,473350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,39.680947266000004,100.63283331100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,Multifamily Housing
105044,504233000.0,PETERBOROUGH HOUSING,42 Peterborough St,2215.0,42 Peterborough St,2215.0,63142.0,Multifamily Housing,Multifamily Housing,80.2,5063743.9,141700.0,890787.9,0.0,0.0,0.0,0.0,0.0,4031256.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,74.674749657,7.525686999999999,0.0,299.15950775999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,Multifamily Housing
105045,504305000.0,PETERBOROUGH HOUSING,80 Peterborough St,2215.0,80 Peterborough St,2215.0,28801.0,Multifamily Housing,Multifamily Housing,85.4,2460241.3,0.0,407215.4,0.0,0.0,0.0,0.0,0.0,2053026.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,34.136866982,0.0,0.0,152.35505945999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186,Multifamily Housing
105046,504307000.0,PETERBOROUGH HOUSING,76 Peterborough St,2215.0,76 Peterborough St,2215.0,28801.0,Multifamily Housing,Multifamily Housing,80.4,2315321.4,1864497.3,450824.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,37.792584303,99.023451603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,Multifamily Housing
105047,504308000.0,PETERBOROUGH HOUSING,72 Peterborough St,2215.0,72 Peterborough St,2215.0,41712.0,Multifamily Housing,Multifamily Housing,56.5,2356324.8,0.0,549628.8,0.0,0.0,0.0,0.0,0.0,1806696.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,46.07538230400001,0.0,0.0,134.07491015999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,Multifamily Housing
105048,504221000.0,PETERBOROUGH HOUSING ASSOCIATES LP,39 Peterborough St,2215.0,39 Peterborough St,2215.0,63147.0,Multifamily Housing,Multifamily Housing,66.1,4174008.2,0.0,752298.2,0.0,0.0,0.0,0.0,0.0,3421710.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,63.065158106,0.0,0.0,253.92509909999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,Multifamily Housing
105050,503817000.0,petruzziello gina l,371 Commonwealth Ave,2115.0,61  59 Massachusetts Ave,2115.0,28809.0,Multifamily Housing,0,126.1,3633241.0,694365.6,1281615.4,0.0,0.0,0.0,0.0,0.0,1657260.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,109.180815926,36.877757016,0.0,122.9852646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,Multifamily Housing
105051,1602418001.0,pf redfield llc mass llc,50 Redfield St,2122.0,50 Redfield St,2122.0,42669.0,Office,Office,29.3,1251407.4,69900.0,1181507.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,100.652615406,3.712389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,Office
105054,1300741010.0,PHILLIPS BROOKS SCHOOL,5 Perth St,2121.0,Quincy St,2121.0,55000.0,Multifamily Housing,Multifamily Housing,63.7,3500771.6,2754287.5,746484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423990.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,62.577770486,146.280209125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Multifamily Housing
105059,901071000.0,PIANO CRAFT GUILD ASSOCIATES MASS LPS,789-793 Tremont St,2118.0,272 268 Northampton St,2118.0,237565.6,Multifamily Housing,"Multifamily Housing , Heated Swimming Pool",57.5,13665642.0,10323445.2,3342197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,280.17637451,548.278174572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828,Multifamily Housing
105060,602641050.0,PIER 4 LLC,142 Northern Ave,2110.0,142 Northern Ave,2110.0,417842.0,Multifamily Housing,"Restaurant , Multifamily Housing",40.1,16735748.1,4219200.0,12417271.1,0.0,0.0,0.0,0.0,0.0,99277.2,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1040.939836313,224.081712,0.0,7.367361011999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272,Multifamily Housing
105061,602672070.0,PIER 4 RESIDENCES CONDOMINIUM TRUST,300 Pier 4 Blvd,2110.0,300 Pier 4 Blvd,2110.0,216953.0,Multifamily Housing,"Restaurant , Multifamily Housing",75.4,16366011.9,6237582.0,10128429.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,849.066278517,331.27798002000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180,Multifamily Housing
105064,303030010.0,PILOT HOUSE PROPERTIES LLC,20 Eastern Ave,2110.0,20 Eastern Ave,2110.0,68035.0,Office,Office,69.9,4757356.8,943029.0,3814329.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,319.755233602,50.08427019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,Office
105066,303034000.0,PILOT HOUSE PROPERTIES LLC,50-58 Eastern Ave,2109.0,58 52 Eastern Ave,2109.0,43518.0,Office,Office,45.9,1999535.0,417258.1,1582276.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,132.64226414400002,22.160577691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Office
105067,602674260.0,PILOT SEAFOOD PROPERTIES III LLC - SUB LESSEE,20 Fid Kennedy Ave,2210.0,20 Fid Kennedy Ave,2210.0,48070.0,Food Sales,0,221.0,10621756.9,2144899.9,8476858.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,710.615014523,113.91563368899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825,Food Sales & Service
105068,401327000.0,PIM BOSTON BACK BAY LLC,40 Dalton St,2115.0,40 Dalton St,2115.0,286039.0,Hotel,Hotel,80.9,23137485.9,3098100.0,12660120.2,0.0,0.0,0.0,7379265.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,1061.2978763659999,164.540091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9832557600001,1716,Lodging
105069,306557000.0,PINE STREET INN INC,363 Albany St,2118.0,363 Albany St,2118.0,42331.0,Other - Lodging/Residential,"Office , Other - Lodging/Residential",129.1,5463820.0,2756247.9,2707572.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,226.975769143,146.384325969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,Lodging
105071,1102897010.0,pine street inn inc,3368 Washington St,2130.0,3368 Washington St,2130.0,37718.0,Office,"Office, Self-Storage Facility",38.4,1449011.3,1155561.7,293449.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,24.998971423999997,61.371881886999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,Office
105072,1900520010.0,PINE STREET INN INC,82 Green St,2130.0,82 Green St,2130.0,29600.0,Multifamily Housing,Multifamily Housing,84.9,2511927.3,1832838.1,679089.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,56.928056019,97.342031491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,Multifamily Housing
105073,2100040000.0,pinewood apartments llc,115-125 Peterborough St,2215.0,115  125 Peterborough St,2215.0,62536.0,Multifamily Housing,0,67.2,4199579.7,3694300.0,505279.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,43.044777643,196.20427300000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,Multifamily Housing
105075,401673000.0,PIZZI SALVATORE TRSTS,121 Saint Stephen St,2115.0,121 St Stephen St,2115.0,30654.0,Multifamily Housing,Multifamily Housing,54.0,1654785.1,1335200.1,319585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,26.79081055,70.91247731099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,Multifamily Housing
105076,401721000.0,PIZZI SALVATORE TRSTS,60 Fenway,2115.0,60 Fenway St,2115.0,33882.0,Multifamily Housing,Multifamily Housing,58.8,1993013.9,1719600.1,273413.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,22.920278853999996,91.32796131100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,Multifamily Housing
105078,202751000.0,pizzuti donato,50 Terminal St,2129.0,30  50 Terminal St,2129.0,219988.0,Non-Refrigerated Warehouse,"Data Center,Manufacturing/Industrial Plant,Non-Refrigerated Warehouse,Office,Personal Services (Health/Beauty, Dry Cleaning, etc)",45.5,10000940.0,4169299.7,5831640.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,85.19,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,496.797437157,221.43150706700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,Storage
105079,302391000.0,PIZZUTI DONATO F,212-228 Hanover St,2113.0,216 228 Hanover St,2113.0,56148.0,Multifamily Housing,0,139.6,7838228.0,5423599.9,2414628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,202.41826524,288.047390689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,Multifamily Housing
105080,303176000.0,PIZZUTI DONATO F,26-30 Fleet St,2113.0,30 26 Fleet St,2113.0,21500.0,Multifamily Housing,"Restaurant , Multifamily Housing , Social/Meeting Hall",41.2,886609.2,630600.0,256009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,21.461251236,33.491166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Multifamily Housing
105081,2100669000.0,PIZZUTI DONATO F TRST,4-12 Farrington Ave,2134.0,33 Highgate St,2134.0,37792.0,Multifamily Housing,0,67.5,2550167.4,2192600.0,357567.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,29.974875142000002,116.44898599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,Multifamily Housing
105082,2100881000.0,PIZZUTI DONATO F TRSTS,15 Glenville Ave,2134.0,15 Glenville Ave,2134.0,24216.0,Multifamily Housing,Multifamily Housing,53.2,1287111.0,1008900.0,278211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,83.83,53.11,73.5,74.21,75.29,75.35,74.21,61.71,75.2,66.4,66.4,23.322436512999996,53.582679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,Multifamily Housing
