_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Site EUI (Energy Use Intensity kBtu/ft2),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft2),Compliance Status,Estimated Total GHG Emissions (kgCO2e),First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (,Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes,Log GSF,Log EUI,Log Total Site Energy,Log GHG Emissions,Cluster_simple,Cluster_complex,PCA_simple_1,PCA_simple_2,PCA_complex_1,PCA_complex_2,Cluster_2,Cluster_8
187,100243,304981010.0,88  hudson street  leasehold,88 hudson st,boston,2111.0,88 hudson st,boston,2111.0,59992.0,,Multifamily Housing,Multifamily Housing (59992.0),39.7,98.0,2382331.1,1494965.5,79397.618,260072.0,53351.17,,,,,,,,,,,,,,,,,,,,,,26.62,in compliance,132748.788,2025.0,No,No,No,No,No,No,,,11.001966498981226,3.681351187693145,14.683590020077292,11.796213809119005,0,4,-0.2373550516776103,-0.6997071937358061,-0.2373550516776103,-0.6997071937358061,0,4
189,100246,500697000.0,9 appleton place condominium,49-55 berkeley st,boston,2116.0,9 appleton st,boston,2116.0,32080.0,,Multifamily Housing,"Multifamily Housing (24480.0),Supermarket/Grocery Store (7600.0)",28.6,100.0,917830.0,72200.0,3834.542,247840.0,50841.898,,,,,,,,,,,,,,,,,,,,,,24.48,in compliance,54676.44,2025.0,No,No,No,No,No,No,,,10.37598806198045,3.353406717825807,13.729767467268548,10.909188182646703,0,3,-2.125490498116066,-1.102675204817116,-2.125490498116066,-1.102675204817116,0,3
191,100248,502557000.0,92 beacon street condominiun,92 beacon st,boston,2108.0,92 beacon st,boston,2108.0,23400.0,,Multifamily Housing,Multifamily Housing (23400.0),49.3,97.0,1152744.6,941900.0,50024.309,61795.0,12676.626,,,,,,,,,,,,,,,,,,,,,,15.24,in compliance,62700.935,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.060491301345794,3.8979240810486444,13.957656265607753,11.046131638790527,0,6,-1.8549558319242234,0.16314692646932472,-1.8549558319242234,0.16314692646932472,0,6
193,100250,604486000.0,945 east broadway,945-947 e broadway,boston,2127.0,945 e broadway,boston,2127.0,20975.0,9350.0,Multifamily Housing,"Multifamily Housing (20975.0),Parking (9350.0)",35.8,,751334.6,190900.0,10138.699,164254.0,33695.066,,,,,,,,,,,,,,,,,,,,,,15.41,in compliance,43833.765,2030.0,No,No,No,No,No,No,,,9.951086531335408,3.5779478934066544,13.529606370804077,10.688159689792101,0,3,-2.626982126942117,-0.44989092359415883,-2.626982126942117,-0.44989092359415883,0,3
202,100260,300465000.0,a l house lp mass lp,65 martha rd,boston,2114.0,65 martha rd,boston,2114.0,131933.0,,Multifamily Housing,Multifamily Housing (131933.0),64.1,52.0,8459735.5,4869414.0,258614.578,1052263.0,215861.232,,,,,,,,,,,,,,,,,,,,,,42.07,in compliance,474475.81,2025.0,No,No,No,No,No,No,,,11.79004949695075,4.160444363926624,15.950828466318239,13.069965915753672,1,1,2.3286886208374638,-0.04842001583160632,2.3286886208374638,-0.04842001583160632,1,1
203,100261,1905052050.0,a.o. flats at forest hills  llc,93  95 hyde park av,boston,2130.0,93  95 hyde park av,boston,2130.0,61830.0,14700.0,Multifamily Housing,"Multifamily Housing (60168.0),Parking (14700.0),Retail Store (1662.0)",57.4,,3550090.5,1533278.4,81432.416,591093.8,121256.982,,,,,,,,,,,,,,,,,,,,,,43.97,in compliance,202689.398,2025.0,No,No,No,No,No,No,,,11.032143962552615,4.050044303325521,15.082483654084404,12.219430027174809,0,5,0.527380740544732,0.05611203935276935,0.527380740544732,0.05611203935276935,0,5
206,100264,1811776000.0,,1409 river st,boston,2136.0,1409 river st,boston,2136.0,22540.0,0.0,Multifamily Housing,"Multifamily Housing (22540.0),Parking (19200.0)",85.2,42.0,1919598.2,1348600.0,71624.146,167350.0,34330.179,,,,,,,,,,,,,,,,,,,,,,29.01,pending revisions,105954.325,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.023046787593767,4.44500143383527,14.467626451270435,11.570763384005334,0,0,-0.9100290680382932,1.3193998863790528,-0.9100290680382932,1.3193998863790528,0,0
214,100272,1100916001.0,academy homes urban edge lps,1596  1590 columbus av,boston,2119.0,1596  1590 columbus av,boston,2119.0,234459.0,,Multifamily Housing,Multifamily Housing (234459.0),83.4,68.0,19560677.2,16323944.4,866964.687,948632.1,194602.389,,,,,,,,,,,,,,,,,,,,,,60.28,in compliance,1061567.076,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,12.365036011496874,4.423648309364701,16.78903184364852,13.875256747954774,1,2,4.013463563822844,0.24449746123149696,4.013463563822844,0.24449746123149696,1,2
215,100294,305484010.0,acdc oak terrace apartments  llc,882-892 washington st,boston,2111.0,888 washington st,boston,2111.0,110244.0,,Multifamily Housing,Multifamily Housing (110244.0),34.0,97.0,3749663.0,2133019.9,113284.687,473811.0,97197.589,,,,,,,,,,,,,,,,,,,,,,23.31,pending revisions,210482.276,2025.0,No,No,No,No,No,No,,,11.610451370059467,3.5263605246161616,15.137176527241676,12.257156729034653,1,4,0.7734554123014757,-1.289279289494308,0.7734554123014757,-1.289279289494308,1,4
226,100306,1801010000.0,adams court llc mass llc,415 river st,boston,2126.0,415 river st,boston,2126.0,31312.0,,Multifamily Housing,Multifamily Housing (31312.0),50.4,88.0,1577619.5,1208932.4,64206.4,108056.0,22166.608,0.0,,,,,,,,,,,,,,,,,,,,,42.63,in compliance,86373.008,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.351756689635858,3.919991175077323,14.271427623301784,11.36643049857538,0,6,-1.190059376056058,0.08155808074751562,-1.190059376056058,0.08155808074751562,0,6
236,100317,1603457000.0,adams st village llc mass llc,725 adams st,boston,2124.0,725 adams st,boston,2124.0,34705.0,,Multifamily Housing,Multifamily Housing (34705.0),48.5,94.0,1682847.1,1265504.8,67210.96,122316.0,25091.904,,,,,,,,,,,,,,,,,,,,,,56.71,in compliance,92302.864,2025.0,No,No,No,No,No,No,,,10.454639047773684,3.8815637979434374,14.335997619372659,11.432830449261983,0,6,-1.041217104478415,-0.04351172358619512,-1.041217104478415,-0.04351172358619512,0,6
240,100322,502539000.0,aida caspi glasser trust,128 chestnut st,boston,2108.0,128 chestnut st,boston,2108.0,21960.0,,Multifamily Housing,Multifamily Housing (21960.0),78.1,79.0,1715986.0,,,50277.0,10313.824,,,,,,,,,,1544440.9,114612.959,,,,,,,,,,,16.89,in compliance,124926.783,2030.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,9.996977895623466,4.35799005684564,14.355498400488605,11.735483108674092,0,0,-0.9234514403904855,1.1684965298097414,-0.9234514403904855,1.1684965298097414,0,0
241,100323,301560010.0,aimco one canal street llc,1 canal st,boston,2114.0,1 canal st,boston,2114.0,393142.0,0.0,Multifamily Housing,"Multifamily Housing (358914.0),Supermarket/Grocery Store (34228.0),Electric Vehicle Charging Station (0.0),Parking (59465.0),Swimming Pool (0.0)",64.9,66.0,25524310.2,10518900.4,558658.8,4397834.0,902171.667,,,,,,,,,,,,,,,,,,,,,,23.9,in compliance,1460830.467,2025.0,No,No,No,No,No,No,,,12.881926148745123,4.1728476237100445,17.055141897164038,14.194515644985415,1,2,4.685537422138899,-0.5011775414023893,4.685537422138899,-0.5011775414023893,1,2
242,100333,2200716000.0,,16 lawrence st,boston,2135.0,27  33 school st,boston,2135.0,113582.0,,Multifamily Housing,Multifamily Housing (113582.0),83.1,49.0,9437244.3,7210300.1,382939.038,652680.0,133890.775,,,,,,,,,,,,,,,,,,,,,,26.48,in compliance,516829.813,2025.0,No,No,No,No,No,No,,,11.640280322010323,4.420044701861403,16.06017457813263,13.155468917480157,1,1,2.4733355417971175,0.5561012728666238,2.4733355417971175,0.5561012728666238,1,1
246,100337,801219000.0,,603 albany st,boston,2118.0,603 albany st,boston,2118.0,56610.0,,Multifamily Housing,Multifamily Housing (56610.0),48.4,63.0,2740564.4,1430499.7,75973.839,383958.0,78765.144,,,,,,,,,,,,,,,,,,,,,,31.82,in compliance,154738.983,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,10.943940927030706,3.879499813722586,14.823674442553633,11.949494995766997,0,4,0.01596784652862059,-0.26086834544490656,0.01596784652862059,-0.26086834544490656,0,4
251,100344,2003590000.0,allandale condo trust,200 allandale st,boston,2467.0,200  232 allandale rd,boston,2467.0,283083.0,,Multifamily Housing,Multifamily Housing (283083.0),40.5,93.0,11454823.8,8834199.7,469184.346,768061.0,157560.034,,,,,,,,,,,,,,,,,,,,,,15.76,in compliance,626744.38,2025.0,No,No,No,No,No,No,,,12.55349541984446,3.7013019741124933,16.25392149182214,13.348294049087636,1,2,3.079987342088444,-1.341563282278262,3.079987342088444,-1.341563282278262,1,2
257,100365,602877000.0,,11 dorchester st,boston,2127.0,11 dorchester st,boston,2127.0,42760.0,5000.0,Multifamily Housing,"Restaurant (2500.0),Multifamily Housing (40260.0),Parking (5000.0)",83.9,1.0,3589218.1,1935199.9,102778.467,484765.0,99444.692,,,,,,,,,,,,,,,,,,,,,,20.85,in compliance,202223.159,2025.0,No,No,No,No,No,No,,,10.663358365138981,4.429625613473161,15.093444937299822,12.217127114123612,0,5,0.4377288136178281,1.0074567730495942,0.4377288136178281,1.0074567730495942,0,5
261,100369,703574000.0,alvan-mora llc,1258-1272 massachusetts ave,boston,2125.0,1272  1258 massachusetts av,boston,2125.0,37586.0,6000.0,Multifamily Housing,"Multifamily Housing (37586.0),Parking (10500.0)",74.3,61.0,2793267.1,1681958.2,89328.8,325706.0,66815.329,,,,,,,,,,,,,,,,,,,,,,27.8,in compliance,156144.129,2025.0,No,No,No,No,No,No,,,10.534386919616546,4.308110951723713,14.842722472291857,11.958534763541369,0,5,-0.06734320270637166,0.8106458114599411,-0.06734320270637166,0.8106458114599411,0,5
269,100379,1101519000.0,amiff housing associates,64-72 iffley rd,boston,2130.0,64  72 iffley rd,boston,2130.0,27844.0,,Multifamily Housing,Multifamily Housing (27844.0),12.1,,336621.1,,,98658.0,20238.702,,,,,,,,,,,,,,,,,,,,,,33.74,in compliance,20238.702,2030.0,No,No,No,No,No,No,C10055,,10.234372782288558,2.4932054526026954,12.72671324445451,9.915351990910175,0,7,-4.014598408885407,-2.830528945712104,-4.014598408885407,-2.830528945712104,0,7
270,100381,1101519000.0,amiff housing associates,451 walnut ave,boston,2130.0,64  72 iffley rd,boston,2130.0,23012.0,,Multifamily Housing,Multifamily Housing (23012.0),10.6,,244534.6,,,71669.0,14702.179,,,,,,,,,,,,,,,,,,,,,,71.15,in compliance,14702.179,2030.0,No,No,No,No,No,No,C10055,,10.043771097983184,2.3608540011180215,12.407112091177435,9.595750993074173,0,7,-4.659694575563523,-3.0217347554555034,-4.659694575563523,-3.0217347554555034,0,7
271,100382,1404242000.0,amiff housing associates,70-74 american legion hwy,boston,2124.0,70  74 american legion hw,boston,2124.0,29440.0,,Multifamily Housing,Multifamily Housing (29440.0),8.9,,260867.9,,,76456.0,15684.184,,,,,,,,,,,,,,,,,,,,,,,in compliance,15684.184,2030.0,No,No,No,No,No,No,C10004,,10.290109572842812,2.186051276738094,12.471769427909473,9.660408095044502,0,7,-4.470242564286093,-3.494912584586647,-4.470242564286093,-3.494912584586647,0,7
272,100383,1404246000.0,amiff housing associates,64-68 american legion hwy,boston,2124.0,64  68 american legion hw,boston,2124.0,22748.0,,Multifamily Housing,Multifamily Housing (22748.0),10.6,100.0,240238.9,,,70410.0,14443.907,,,,,,,,,,,,,,,,,,,,,,,in compliance,14443.907,2030.0,No,No,No,No,No,No,C10004,,10.03223250842669,2.3608540011180215,12.389389123892151,9.578027943716968,0,7,-4.6931846955191805,-3.0175992159324836,-4.6931846955191805,-3.0175992159324836,0,7
273,100384,1102238010.0,amory foundary studios condo,83-85 brookside ave,boston,2130.0,83  89 brookside av,boston,2130.0,50882.0,,Multifamily Housing,Multifamily Housing (50882.0),51.1,41.0,2597588.1,1906716.1,101265.692,202483.0,41537.363,,,,,,,,,,,,,,,,,,,,,,17.58,in compliance,142803.055,2030.0,No,No,No,No,No,No,,,10.837264505417558,3.933784497209659,14.770093918608447,11.869221722216205,0,6,-0.1312380640845828,-0.1029573077138585,-0.1312380640845828,-0.1029573077138585,0,6
276,100391,1101202010.0,amory terrace,20 amory ave,boston,2119.0,10  20 amory av,boston,2119.0,78910.0,0.0,Multifamily Housing,"Multifamily Housing (78910.0),Parking (8500.0)",45.5,92.0,3589095.2,2015300.0,107032.583,461253.0,94621.44,,,,,,,,,,,,,,,,,,,,,,50.93,in compliance,201654.023,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.27606324151508,3.817712325956905,15.093410695272516,12.214308750511632,1,4,0.6024786846737783,-0.5358885963209848,0.6024786846737783,-0.5358885963209848,1,4
282,100400,502186000.0,anderson park apartments llc,248-270 cambridge st,boston,2114.0,8 anderson st,boston,2114.0,72450.0,,Multifamily Housing,Multifamily Housing (72450.0),77.3,42.0,5601146.1,3927560.2,208592.722,490500.0,100621.17,,,,,,,,,,,,,,,,,,,,,,25.57,in compliance,309213.892,2025.0,No,No,No,No,No,No,,,11.190651947748828,4.3476939555933765,15.538481795479516,12.641788523534775,1,5,1.3905989874361302,0.6037198121021093,1.3905989874361302,0.6037198121021093,1,5
293,100413,1904600000.0,arborview place condo trust,391 hyde park ave,boston,2131.0,391 hyde park av,boston,2131.0,37056.0,19113.0,Multifamily Housing,"Multifamily Housing (37056.0),Parking (19113.0)",42.3,100.0,1567188.8,1144500.0,60784.395,123883.0,25413.359,,,,,,,,,,,,,,,,,,,,,,20.41,in compliance,86197.754,2030.0,No,No,No,No,No,No,,,10.520185560932667,3.744787086052232,14.264793999083613,11.364399400627875,0,6,-1.1532758968500019,-0.3568373527817615,-1.1532758968500019,-0.3568373527817615,0,6
295,100415,2100704010.0,arcand family/allston llc,442  446 cambridge st,boston,2134.0,442  446 cambridge st,boston,2134.0,61448.0,,Multifamily Housing,Multifamily Housing (61448.0),14.6,100.0,899009.3,138638.3,7363.08,222852.0,45715.859,,,,,,,,,,,,,,,,,,,,,,15.56,pending revisions,53078.939,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,11.025946567678519,2.681021528714291,13.709048658227836,10.879535499550059,0,3,-1.9944215127025462,-2.7882994377591213,-1.9944215127025462,-2.7882994377591213,0,3
326,100452,301570001.0,asn avenir llc (lessee),89  183 canal st,boston,2114.0,89  183 canal st,boston,2114.0,388000.0,44530.0,Multifamily Housing,"Personal Services (Health/Beauty, Dry Cleaning, etc) (6600.0),Restaurant (2692.0),Multifamily Housing (367288.0),Parking (44530.0),Retail Store (11420.0)",34.7,94.0,13468372.5,5522063.5,293276.792,2328930.0,477756.7,,,,,,,,,,,,,,,,,,,,,,20.89,in compliance,771033.492,2025.0,No,No,No,No,No,No,,,12.86876061860541,3.5467396869528134,16.41585471703328,13.555487091290706,1,2,3.4980809186127555,-1.7986370400349072,3.4980809186127555,-1.7986370400349072,1,2
329,100457,401476000.0,astor assets inc,70 burbank st,boston,2115.0,70  64 burbank st,boston,2115.0,35000.0,,Multifamily Housing,Multifamily Housing (35000.0),66.3,59.0,2320108.0,1697424.8,90150.231,182498.0,37437.64,,,,,,,,,,,,,,,,,,,,,,43.86,in compliance,127587.871,2025.0,No,No,No,No,No,No,,,10.46310334047155,4.194189897191817,14.657124294283133,11.756560590515893,0,0,-0.44225111967345787,0.6036885272807923,-0.44225111967345787,0.6036885272807923,0,0
330,100459,1602975000.0,,3-9 monsignor patrick j. lydon way,boston,2124.0,1842  1840 dorchester av,boston,2124.0,20236.0,,Multifamily Housing,Multifamily Housing (20236.0),65.5,,1325408.6,910100.0,48335.411,121720.0,24969.641,,,,,,,,,,,,,,,,,,,,,,18.3,in compliance,73305.052,2030.0,No,No,No,No,No,No,,,9.915218475411827,4.182050142641207,14.097231347222426,11.202384807737095,0,0,-1.6240543903392677,0.8196494887531143,-1.6240543903392677,0.8196494887531143,0,0
331,100460,1601116000.0,,445-447 adams st,boston,2122.0,445  447 adams st,boston,2122.0,28448.0,,Multifamily Housing,Multifamily Housing (28448.0),62.1,64.0,1765317.6,1378059.0,73188.713,113499.0,23283.185,,,,,,,,,,,,,,,,,,,,,,27.6,in compliance,96471.898,2030.0,No,No,No,No,No,No,,,10.255833138313632,4.128745988939433,14.383841175504449,11.47700703248127,0,6,-1.0090899357098766,0.5580642883904767,-1.0090899357098766,0.5580642883904767,0,6
332,100461,500815020.0,,503-521 tremont st,boston,2116.0,505 tremont st,boston,2116.0,390720.0,49280.0,Multifamily Housing,"Multifamily Housing (362230.0),Performing Arts (28490.0),Parking (49280.0)",59.8,23.0,23357526.8,10964965.4,582349.312,3632052.0,745079.147,,,,,,,,,,,,,,,,,,,,,,18.11,in compliance,1327428.459,2025.0,I'm not sure,No,No,No,I'm not sure,I'm not sure,,,12.875746469904477,4.091005660956586,16.966429837031658,14.098754139120606,1,2,4.514687039122248,-0.6693960534896881,4.514687039122248,-0.6693960534896881,1,2
333,100463,1809798002.0,atj neponset i lp mass lp,75-77 sierra rd,boston,2136.0,75  77 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),40.4,75.0,1165193.6,,,223042.0,45754.836,,,,,,,,,,404174.3,29993.775,,,,,,,,,,,38.31,in compliance,75748.611,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.6988297849671046,13.96839781143304,11.235175386569834,0,6,-1.6488446974331812,-0.33088045196669774,-1.6488446974331812,-0.33088045196669774,0,6
334,100464,1809798003.0,atj neponset i lp mass lp,85-87 sierra rd,boston,2136.0,85  87 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),36.5,88.0,1052243.3,,,185752.0,38105.165,,,,,,,,,,418457.5,31053.731,,,,,,,,,,,43.57,in compliance,69158.896,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.597312260588446,13.866434919304396,11.144161976685433,0,3,-1.82954164869764,-0.5415234921476585,-1.82954164869764,-0.5415234921476585,0,3
335,100465,1809801000.0,atj neponset i lp mass lp,276-278 neponset valley pkwy,boston,2136.0,278  276 neponset valley pw,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),36.5,85.0,1053609.5,,,201271.0,41288.733,,,,,,,,,,366872.9,27225.638,,,,,,,,,,,38.31,in compliance,68514.371,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.597312260588446,13.86773244607519,11.13479879786673,0,3,-1.8354248681160636,-0.5420436889805692,-1.8354248681160636,-0.5420436889805692,0,3
336,100466,1809802000.0,atj neponset i lp mass lp,270-272 neponset valley pkwy,boston,2136.0,272  270 neponset valley pw,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),45.8,65.0,1319663.4,,,231230.0,47434.522,,,,,,,,,,530706.7,39383.744,,,,,,,,,,,60.39,in compliance,86818.266,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.824284091120139,14.092887262044526,11.371572316297534,0,6,-1.409206340027818,-0.06908930812573326,-1.409206340027818,-0.06908930812573326,0,6
337,100467,1809783000.0,atj neponset ii lps,70-72 sierra rd,boston,2136.0,72  70 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),34.4,88.0,991245.3,,,197517.0,40518.637,,,,,,,,,,317317.2,23548.109,,,,,,,,,,,32.22,in compliance,64066.746,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.5380565643793527,13.806717310431933,11.067680725142898,0,3,-1.9521793079599705,-0.6660627688514063,-1.9521793079599705,-0.6660627688514063,0,3
338,100468,1809784000.0,atj neponset ii lps,60-62 sierra rd,boston,2136.0,62  60 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),41.7,73.0,1202439.2,,,225238.0,46205.323,,,,,,,,,,433927.2,32201.738,,,,,,,,,,,45.99,in compliance,78407.061,2030.0,No,No,No,No,No,No,,,10.269241160408065,3.730501128804756,13.999862718353224,11.26966926605851,0,6,-1.5882765910396655,-0.2647832717779947,-1.5882765910396655,-0.2647832717779947,0,6
339,100469,1809785000.0,atj neponset iii lp,30-42 sierra rd,boston,2136.0,42  30 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),39.7,79.0,1143242.2,,,193607.0,39716.54,,,,,,,,,,482655.1,35817.835,,,,,,,,,,,46.57,in compliance,75534.375,2025.0,No,No,No,No,No,No,,,10.269241160408065,3.681351187693145,13.949378818842314,11.232343129633671,0,6,-1.671661171025049,-0.36640775683337995,-1.671661171025049,-0.36640775683337995,0,6
340,100470,1809785000.0,atj neponset iii lp,40 sierra rd,boston,2136.0,42  30 sierra rd,boston,2136.0,28832.0,,Multifamily Housing,Multifamily Housing (28832.0),40.9,76.0,1178762.1,,,216883.0,44491.379,,,,,,,,,,438757.3,32560.179,,,,,,,,,,,53.72,in compliance,77051.558,2025.0,No,No,No,No,No,No,,,10.269241160408065,3.711130063048756,13.979975377988465,11.252230061179779,0,6,-1.6231212821956897,-0.3050182990915031,-1.6231212821956897,-0.3050182990915031,0,6
